origin_id,ibge_municipio_7,municipio_nome,uf_sigla,origin_latitude,origin_longitude,origin_population,origin_population_status,origin_source,origin_granularity,source_year,representative_point_method,precision_status,sector_situation
520140510000181,5201405,Aparecida de Goiânia,52,-16.75456255756519,-49.329007867196225,1069,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000182,5201405,Aparecida de Goiânia,52,-16.75312437763254,-49.321751526103036,617,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000183,5201405,Aparecida de Goiânia,52,-16.752292250359925,-49.315594684728715,723,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000184,5201405,Aparecida de Goiânia,52,-16.752458107230442,-49.309426907597256,856,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000185,5201405,Aparecida de Goiânia,52,-16.75598379405063,-49.30842936490014,612,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000187,5201405,Aparecida de Goiânia,52,-16.765865924942172,-49.29897969733686,784,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000188,5201405,Aparecida de Goiânia,52,-16.76367556987736,-49.297103265528285,601,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000189,5201405,Aparecida de Goiânia,52,-16.760023631784307,-49.296873728541854,586,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000190,5201405,Aparecida de Goiânia,52,-16.76028072109819,-49.29949839262235,381,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000191,5201405,Aparecida de Goiânia,52,-16.755904879181113,-49.30188875220432,851,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000192,5201405,Aparecida de Goiânia,52,-16.75425388307992,-49.30401309515119,921,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000193,5201405,Aparecida de Goiânia,52,-16.75141624559038,-49.3007959194554,528,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000194,5201405,Aparecida de Goiânia,52,-16.75418824488986,-49.29496298891923,677,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000195,5201405,Aparecida de Goiânia,52,-16.749421536693323,-49.29525333566481,798,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000196,5201405,Aparecida de Goiânia,52,-16.75031320188658,-49.287277459319604,439,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000197,5201405,Aparecida de Goiânia,52,-16.75637103548775,-49.28901252622543,629,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000198,5201405,Aparecida de Goiânia,52,-16.759707291464014,-49.28633299541521,839,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000199,5201405,Aparecida de Goiânia,52,-16.75822541409751,-49.29163077028244,472,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000200,5201405,Aparecida de Goiânia,52,-16.76295766031938,-49.29447947385383,471,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000201,5201405,Aparecida de Goiânia,52,-16.759229949929143,-49.34373673899813,40,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000202,5201405,Aparecida de Goiânia,52,-16.736538045936424,-49.236913867680386,369,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000203,5201405,Aparecida de Goiânia,52,-16.744938387914672,-49.27548493727369,565,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000205,5201405,Aparecida de Goiânia,52,-16.757265717936455,-49.20510560725629,1110,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000206,5201405,Aparecida de Goiânia,52,-16.734033771551356,-49.25789197410405,232,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000207,5201405,Aparecida de Goiânia,52,-16.73792558690758,-49.2344907479775,438,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000208,5201405,Aparecida de Goiânia,52,-16.74331144185065,-49.224259658204005,246,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000209,5201405,Aparecida de Goiânia,52,-16.746044288951033,-49.227000880010166,852,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000210,5201405,Aparecida de Goiânia,52,-16.754549426571565,-49.21572914259503,583,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000212,5201405,Aparecida de Goiânia,52,-16.745512461571366,-49.24016237150845,37,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000213,5201405,Aparecida de Goiânia,52,-16.749713354811146,-49.24259995062409,2,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000214,5201405,Aparecida de Goiânia,52,-16.749192150064705,-49.2493537396272,504,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000215,5201405,Aparecida de Goiânia,52,-16.745708930056754,-49.24951001171306,560,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000216,5201405,Aparecida de Goiânia,52,-16.744003780235744,-49.24691413017432,859,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000217,5201405,Aparecida de Goiânia,52,-16.740892426733005,-49.24927670194556,190,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000218,5201405,Aparecida de Goiânia,52,-16.744368846905694,-49.2567159520231,614,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000219,5201405,Aparecida de Goiânia,52,-16.745186959319884,-49.25975184574679,339,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000220,5201405,Aparecida de Goiânia,52,-16.745026470532647,-49.265730704678646,553,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000221,5201405,Aparecida de Goiânia,52,-16.742625210165993,-49.26451623615267,569,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000222,5201405,Aparecida de Goiânia,52,-16.74191785932876,-49.27383231822034,515,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000223,5201405,Aparecida de Goiânia,52,-16.741948500601648,-49.276765580369464,390,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000225,5201405,Aparecida de Goiânia,52,-16.748744833543572,-49.28486220904584,536,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000226,5201405,Aparecida de Goiânia,52,-16.752700431075958,-49.28351421000025,830,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000227,5201405,Aparecida de Goiânia,52,-16.754332208440253,-49.28660702091998,984,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000228,5201405,Aparecida de Goiânia,52,-16.75781634439506,-49.286142617738896,436,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000229,5201405,Aparecida de Goiânia,52,-16.756335670809285,-49.27599190777008,216,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000230,5201405,Aparecida de Goiânia,52,-16.75481813753591,-49.27328122599574,646,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000232,5201405,Aparecida de Goiânia,52,-16.755640861511626,-49.25333254757422,822,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000233,5201405,Aparecida de Goiânia,52,-16.757313580812298,-49.25178358334807,196,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000234,5201405,Aparecida de Goiânia,52,-16.761108479026902,-49.26959176666186,634,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000235,5201405,Aparecida de Goiânia,52,-16.75940914227443,-49.262137453008044,750,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000236,5201405,Aparecida de Goiânia,52,-16.757107477384583,-49.248519441487836,853,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000237,5201405,Aparecida de Goiânia,52,-16.754214489893233,-49.250889764178346,78,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000238,5201405,Aparecida de Goiânia,52,-16.761904879788386,-49.24382681601675,127,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000239,5201405,Aparecida de Goiânia,52,-16.76318827450201,-49.251863298100304,503,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000240,5201405,Aparecida de Goiânia,52,-16.765554855917205,-49.247678559163184,544,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000241,5201405,Aparecida de Goiânia,52,-16.76747209739343,-49.244344132602656,800,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000244,5201405,Aparecida de Goiânia,52,-16.7487030871642,-49.214498197864565,758,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000245,5201405,Aparecida de Goiânia,52,-16.746027553455335,-49.21265135550764,374,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000246,5201405,Aparecida de Goiânia,52,-16.751434686859227,-49.21275332764845,870,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000247,5201405,Aparecida de Goiânia,52,-16.752089711207574,-49.20346124394951,504,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000248,5201405,Aparecida de Goiânia,52,-16.770970271884874,-49.247058425334366,657,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000251,5201405,Aparecida de Goiânia,52,-16.786775158475386,-49.28765928197759,393,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000252,5201405,Aparecida de Goiânia,52,-16.780947157088377,-49.28662405060023,421,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000254,5201405,Aparecida de Goiânia,52,-16.75853988138048,-49.27898386366509,208,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000255,5201405,Aparecida de Goiânia,52,-16.770869815779598,-49.280749945237766,831,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000256,5201405,Aparecida de Goiânia,52,-16.772669869923142,-49.293237224424125,871,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000257,5201405,Aparecida de Goiânia,52,-16.78350044245725,-49.29074034596684,503,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000258,5201405,Aparecida de Goiânia,52,-16.782698156558446,-49.28852495349851,410,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000259,5201405,Aparecida de Goiânia,52,-16.774055678072823,-49.30970545578055,738,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000260,5201405,Aparecida de Goiânia,52,-16.781906080420327,-49.304268851479364,86,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000261,5201405,Aparecida de Goiânia,52,-16.788811889815307,-49.307910382525044,484,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000262,5201405,Aparecida de Goiânia,52,-16.788922671121668,-49.292928061832946,287,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000263,5201405,Aparecida de Goiânia,52,-16.792923488845073,-49.28916573758404,1099,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000264,5201405,Aparecida de Goiânia,52,-16.796597502610513,-49.299295017656235,827,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000265,5201405,Aparecida de Goiânia,52,-16.798300069513854,-49.30161744651462,738,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000266,5201405,Aparecida de Goiânia,52,-16.798974784904072,-49.31299488881117,335,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000267,5201405,Aparecida de Goiânia,52,-16.796063537035323,-49.32628300982306,313,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000268,5201405,Aparecida de Goiânia,52,-16.809028057768202,-49.31784006376695,905,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000269,5201405,Aparecida de Goiânia,52,-16.814895860749303,-49.32918152104615,148,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000270,5201405,Aparecida de Goiânia,52,-16.802813335351235,-49.325432098943615,830,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000271,5201405,Aparecida de Goiânia,52,-16.798450592060394,-49.32941513254407,834,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000272,5201405,Aparecida de Goiânia,52,-16.79847691776278,-49.335193291859675,59,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000273,5201405,Aparecida de Goiânia,52,-16.812257940461254,-49.33856435576312,1143,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000274,5201405,Aparecida de Goiânia,52,-16.812190531912666,-49.34239410913682,403,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000275,5201405,Aparecida de Goiânia,52,-16.804454069085335,-49.35416142685336,745,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000276,5201405,Aparecida de Goiânia,52,-16.8015529933351,-49.358829271014095,429,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000278,5201405,Aparecida de Goiânia,52,-16.793797688465332,-49.353762012789744,780,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000279,5201405,Aparecida de Goiânia,52,-16.785352482809344,-49.352970464999025,573,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000280,5201405,Aparecida de Goiânia,52,-16.78666630196032,-49.34621365951228,940,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000281,5201405,Aparecida de Goiânia,52,-16.77763468462401,-49.34631022043178,698,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000282,5201405,Aparecida de Goiânia,52,-16.775728347564087,-49.348036027070016,281,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000283,5201405,Aparecida de Goiânia,52,-16.78136296857827,-49.341517818456836,986,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000284,5201405,Aparecida de Goiânia,52,-16.782136387382142,-49.33629794626253,468,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000286,5201405,Aparecida de Goiânia,52,-16.787063159400077,-49.31646231450863,1443,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000287,5201405,Aparecida de Goiânia,52,-16.765075250230314,-49.34606529244972,449,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000288,5201405,Aparecida de Goiânia,52,-16.766665825567646,-49.326637517530166,846,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000289,5201405,Aparecida de Goiânia,52,-16.762502230448344,-49.29941395345237,863,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000290,5201405,Aparecida de Goiânia,52,-16.75759639315093,-49.29927034842245,992,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000291,5201405,Aparecida de Goiânia,52,-16.750652230219046,-49.30551133454654,99,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000292,5201405,Aparecida de Goiânia,52,-16.74804541174345,-49.30085521433953,474,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000293,5201405,Aparecida de Goiânia,52,-16.75133792166294,-49.29831329904887,374,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000294,5201405,Aparecida de Goiânia,52,-16.757775804055584,-49.29451943079846,179,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000295,5201405,Aparecida de Goiânia,52,-16.756988422584083,-49.292142961448896,443,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000297,5201405,Aparecida de Goiânia,52,-16.764565149553203,-49.28797950330416,742,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000299,5201405,Aparecida de Goiânia,52,-16.742227015558036,-49.26253480566854,515,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000300,5201405,Aparecida de Goiânia,52,-16.732187507653897,-49.25910191449612,516,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000302,5201405,Aparecida de Goiânia,52,-16.73704016960758,-49.24512373992688,887,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
520140510000303,5201405,Aparecida de Goiânia,52,-16.734939626911114,-49.23836278143184,275,available,IBGE Censo 2022 setores: malha setorial + agregado básico V0001,census_sector,2022,largest_polygon_ring_centroid_from_sector_shapefile,intramunicipal_population_origins_loaded,Urbana
